Crop,Nitrogen (N),Phosphorus (P),Potassium (K),Rainfall,pH,Temperature,Humidity
Tomato,98,47,81,749.398851,5.879949,22.87078,66.825469
Tomato,96,48,90,616.260975,6.023724,28.77503,40.735644
Tomato,100,45,86,755.520763,6.207167,27.848139,41.475872
Tomato,96,40,89,644.877606,6.090639,26.653711,61.78584
Tomato,98,48,82,657.843003,6.041779,28.822242,58.22604
Tomato,98,48,85,763.197089,6.278195,26.546219,52.964352
Tomato,90,48,87,549.394015,6.111886,25.49661,55.360714
Tomato,91,47,81,560.425329,5.935839,25.83368,49.098658
Tomato,92,40,89,753.892882,6.2683,22.764106,63.978748
Tomato,96,44,87,522.073812,5.918667,25.325699,56.056049
Tomato,91,49,87,728.535729,6.018006,22.232013,41.090788
Tomato,90,42,82,713.814294,6.003859,23.909353,50.694118
Tomato,91,41,82,764.899042,5.860318,28.489475,50.604008
Tomato,97,45,89,656.226184,5.928004,26.097726,65.235873
Tomato,95,48,83,699.902177,6.147664,27.366458,55.674681
Tomato,90,45,89,628.820655,6.053871,25.11558,43.713937
Tomato,96,44,87,520.444393,5.902475,28.198245,53.332129
Tomato,96,46,83,566.717792,6.059929,25.939349,69.935716
Tomato,95,46,86,678.984089,6.167597,20.401041,44.740103
Tomato,99,45,81,767.115354,6.061428,27.798114,43.655611
Tomato,99,48,86,708.710516,6.07729,21.278894,40.83566
Tomato,96,48,85,626.551885,5.867269,25.651657,51.672058
Tomato,95,46,89,639.688589,6.012543,26.991032,55.809257
Tomato,96,47,81,526.156241,5.92536,26.040302,43.187068
Tomato,98,46,80,731.860711,6.059657,23.300938,53.498598
Tomato,91,46,83,556.423414,6.290193,25.252936,67.844638
Tomato,100,44,88,611.85396,5.82653,20.780451,47.039751
Tomato,91,45,81,793.534908,6.14286,26.698913,68.154975
Tomato,90,48,88,716.515389,6.169569,23.483936,48.528049
Tomato,99,48,82,637.769933,6.215143,28.952901,53.41717
Tomato,93,41,87,753.237787,6.046732,27.094908,56.717722
Tomato,90,43,83,666.168999,6.056958,24.015021,58.60204
Tomato,97,46,82,559.978666,5.84475,20.524471,42.456358
Tomato,97,42,87,588.716124,6.180696,24.359519,69.48997
Tomato,90,41,81,738.437899,5.898647,20.788918,50.728993
Tomato,100,45,87,783.081055,5.98591,25.756686,52.345003
Tomato,93,49,85,514.128083,5.80159,29.014153,47.014135
Tomato,99,46,86,603.877567,6.223447,25.917396,48.57511
Tomato,90,48,84,624.246787,6.065414,21.714956,64.715604
Tomato,100,50,80,588.29101,6.130138,27.26451,62.001601
Tomato,96,48,81,792.556498,6.178339,23.766383,67.320652
Tomato,92,44,85,724.573591,6.062248,24.429771,68.395531
Tomato,90,46,90,718.932824,5.817774,22.766206,40.919906
Tomato,90,45,88,710.571794,5.802723,21.818841,55.85206
Tomato,96,41,90,789.762032,5.876311,25.69642,66.902669
Tomato,100,47,83,598.512629,6.000898,25.902938,46.499022
Tomato,96,44,81,649.168974,5.9331,20.616776,41.298546
Tomato,91,44,80,749.205356,6.14592,20.987042,48.826041
Tomato,91,40,85,796.908094,6.24913,28.830452,52.796556
Tomato,100,43,83,616.227263,6.092657,28.010265,68.069538
Tomato,96,43,86,653.844447,6.081906,25.43562,58.233179
Tomato,92,41,87,797.318969,6.005694,24.120144,56.217594
Tomato,97,49,85,738.375784,6.224405,23.25957,66.214624
Tomato,91,46,86,619.278093,5.867366,20.512554,53.754558
Tomato,92,46,89,677.415542,6.295111,20.538986,42.55836
Tomato,100,45,86,552.642796,5.893691,25.612372,56.676545
Tomato,93,45,81,588.159041,6.072684,26.852954,57.661239
Tomato,99,50,88,703.578495,5.933168,25.126747,46.184969
Tomato,92,42,84,548.373212,6.089527,26.91863,46.838789
Tomato,97,49,81,595.264276,5.821422,29.829975,59.541802
Tomato,94,45,84,503.962515,5.961462,24.702592,66.920851
Tomato,95,47,87,641.398262,5.97968,28.86527,64.165918
Tomato,90,49,89,594.640461,6.15263,29.152277,58.431146
Tomato,100,49,83,747.894018,6.102932,27.958734,44.60879
Tomato,100,48,89,720.809475,5.894858,27.60107,47.432779
Tomato,100,49,84,510.291524,6.019992,26.945792,51.186529
Tomato,96,45,81,612.61425,6.265953,24.819702,65.982259
Tomato,97,40,80,759.622471,5.998656,28.846965,68.37182
Tomato,91,44,86,651.196851,5.855155,27.79094,54.00307
Tomato,93,41,81,689.221442,5.993557,23.489129,64.707781
Tomato,90,50,83,716.32548,6.155938,20.58404,41.245271
Tomato,91,49,90,542.197472,6.179163,21.565336,60.866425
Tomato,92,47,87,687.186782,6.126953,27.58606,50.353572
Tomato,93,44,80,584.502569,6.050965,27.449642,56.292101
Tomato,100,49,80,606.625657,6.263418,29.952227,55.362134
Tomato,90,41,85,757.720374,5.85692,23.328399,67.181875
Tomato,94,43,89,575.318933,5.963044,25.117238,44.231142
Tomato,96,42,81,752.411166,5.991577,26.28719,56.700949
Tomato,92,45,81,666.797695,6.000392,22.884607,50.591009
Tomato,92,47,87,578.477341,5.945028,25.008618,63.246834
Tomato,94,43,83,773.001327,6.13956,28.031488,68.33097
Tomato,97,49,81,533.269388,6.295807,22.842791,64.37759
Tomato,93,50,89,792.139975,6.178575,23.363525,64.261521
Tomato,95,42,81,540.70839,6.176006,25.810675,46.476697
Tomato,96,43,87,749.386685,6.294622,24.272928,41.071239
Tomato,100,48,85,705.363015,5.88529,25.481358,50.792423
Tomato,91,45,81,656.283131,5.884422,26.63981,61.134954
Tomato,90,44,86,731.772811,5.809427,26.339986,55.638531
Tomato,98,42,85,549.429205,6.171585,22.065388,55.766239
Tomato,100,50,80,717.061095,5.918985,26.067015,46.149506
Lettuce,114,52,103,403.733767,6.607924,14.55326,73.487969
Lettuce,112,60,102,469.156951,6.211402,12.623453,71.049181
Lettuce,111,52,109,525.497287,6.621061,11.554874,52.047823
Lettuce,111,50,105,407.382403,6.358908,18.849935,61.262479
Lettuce,118,55,100,595.141855,6.213943,10.669545,72.210041
Lettuce,114,60,110,449.932478,6.698362,10.289001,41.200853
Lettuce,115,52,107,458.377552,6.238414,13.915903,52.46495
Lettuce,116,51,110,594.88344,6.51428,11.306964,73.87515
Lettuce,120,52,109,409.293311,6.517352,12.873531,46.848393
Lettuce,114,56,109,511.968834,6.117786,19.528656,68.542164
Lettuce,117,56,105,592.73007,6.669495,13.014232,63.477086
Lettuce,113,57,104,531.882633,6.407935,13.527958,60.362831
Lettuce,114,59,109,429.277674,6.665758,15.98658,65.662874
Lettuce,114,54,105,434.71987,6.733442,14.188182,67.786949
Lettuce,113,58,101,441.415788,6.626192,19.02626,43.138967
Lettuce,120,55,104,586.291484,6.199961,16.197067,55.261706
Lettuce,119,60,109,531.971339,6.577774,11.505822,46.589761
Lettuce,111,59,102,504.783343,6.223651,16.811796,63.818622
Lettuce,120,53,104,448.277245,6.443679,11.987602,41.491722
Lettuce,114,54,105,550.2729,6.481604,10.339231,74.693248
Lettuce,112,59,108,446.066346,6.656548,16.270381,57.880857
Lettuce,117,58,109,463.218288,6.610384,10.333316,41.569091
Lettuce,111,53,108,547.289554,6.505324,15.045315,55.920261
Lettuce,119,59,103,486.503993,6.392868,14.766617,69.777641
Lettuce,114,54,107,510.028181,6.412718,16.735701,48.083927
Lettuce,113,50,107,432.806384,6.245894,11.675419,53.495652
Lettuce,116,58,106,444.617344,6.697102,17.976326,70.653913
Lettuce,115,50,105,554.790035,6.542732,15.250053,55.62294
Lettuce,110,55,100,560.626393,6.456712,10.541896,72.745383
Lettuce,117,56,103,426.854744,6.784625,13.809951,56.373502
Lettuce,113,54,104,521.629117,6.607233,18.687583,44.358776
Lettuce,111,57,105,529.574027,6.598917,11.410877,70.120041
Lettuce,118,57,109,474.880019,6.604214,16.986621,67.843657
Lettuce,120,60,101,479.01483,6.260288,13.380972,59.700101
Lettuce,111,56,101,410.739978,6.668145,16.58999,45.816131
Lettuce,120,55,110,468.953065,6.478087,18.86044,70.752677
Lettuce,116,58,108,524.036991,6.2629,16.585823,78.089841
Lettuce,115,55,101,578.971758,6.250214,14.050994,51.904834
Lettuce,120,59,100,428.346043,6.355393,14.578054,49.005443
Lettuce,114,53,107,503.059726,6.771948,12.870972,51.173118
Lettuce,120,55,107,427.323308,6.637484,19.025809,46.95228
Lettuce,111,58,106,443.491276,6.441473,11.527761,53.129452
Lettuce,114,54,100,460.997665,6.128179,16.21512,65.722486
Lettuce,119,57,106,580.678367,6.328064,16.447361,48.417902
Lettuce,120,51,108,502.875318,6.31965,10.010884,77.862899
Lettuce,111,56,110,580.706856,6.198983,18.01968,53.699206
Lettuce,116,54,101,574.090167,6.652763,11.486418,74.273138
Lettuce,114,50,102,440.897616,6.149665,14.820706,67.911221
Lettuce,112,50,105,440.118762,6.459229,18.8303,78.236489
Lettuce,112,53,105,418.767109,6.593748,17.896373,40.142487
Lettuce,113,58,104,489.789305,6.267208,18.700701,42.798535
Lettuce,120,56,110,508.721153,6.614283,16.686573,45.489351
Lettuce,112,60,108,453.44541,6.185365,18.226379,77.311932
Lettuce,111,50,110,585.220338,6.153412,10.277198,63.008898
Lettuce,116,53,102,583.190587,6.716738,19.193868,44.432234
Lettuce,112,58,102,550.689587,6.260998,16.452626,78.246793
Lettuce,114,50,108,589.797845,6.533842,17.910312,46.708717
Lettuce,118,50,108,524.236208,6.67267,18.894748,53.749447
Lettuce,116,57,107,422.657026,6.29055,17.26026,53.384057
Lettuce,114,53,105,478.976326,6.734238,12.342632,43.116567
Lettuce,120,50,103,571.993579,6.158665,10.877052,71.321512
Lettuce,118,60,108,432.931812,6.316529,10.660511,76.767903
Lettuce,113,51,106,535.75473,6.475286,14.74554,41.62122
Lettuce,110,57,103,546.805337,6.196382,14.978145,69.9392
Lettuce,119,59,108,590.400161,6.774003,15.839141,42.295316
Lettuce,120,58,109,561.686095,6.231269,12.110892,59.341593
Lettuce,117,53,101,510.466676,6.42886,17.399899,49.876418
Lettuce,116,60,103,502.025293,6.778286,17.160906,77.392656
Lettuce,111,50,103,498.333913,6.346435,11.577956,57.810136
Lettuce,120,56,105,477.985621,6.517384,11.522284,69.384527
Lettuce,112,53,104,578.398075,6.767834,16.029297,60.08045
Lettuce,119,55,103,508.463083,6.620513,17.644528,44.399616
Lettuce,113,54,110,400.846109,6.662119,17.389255,69.564433
Lettuce,116,51,108,543.584621,6.57235,17.587387,77.777539
Lettuce,113,59,104,425.266267,6.376481,16.153029,43.332218
Lettuce,111,54,107,542.369734,6.304047,16.33757,78.993208
Lettuce,115,52,102,597.09285,6.284006,18.40984,49.9015
Lettuce,119,60,100,543.179026,6.449895,11.534431,65.654947
Lettuce,112,50,105,560.564549,6.564042,10.861207,59.626207
Lettuce,112,57,102,561.434756,6.421674,12.286522,69.781669
Lettuce,113,58,106,401.563247,6.25055,17.141355,51.140479
Lettuce,111,55,107,445.239184,6.746867,19.417624,67.421609
Lettuce,118,55,107,520.382793,6.253156,14.845977,67.739669
Lettuce,120,51,102,490.724269,6.366273,15.202288,40.610996
Lettuce,115,52,102,422.352598,6.611946,10.389644,56.518815
Lettuce,116,54,102,510.097553,6.13927,12.091366,68.590697
Lettuce,111,59,102,447.307659,6.796988,16.117249,60.541008
Lettuce,112,52,100,553.721586,6.669352,18.970683,50.664811
Lettuce,115,57,107,445.368205,6.334746,14.562362,43.220911
Lettuce,110,58,103,416.859798,6.608754,17.259438,49.116343
Lettuce,112,55,106,514.193057,6.135873,15.768539,71.280589
Lettuce,118,60,104,534.01793,6.44313,19.042281,45.957567
Lettuce,120,56,103,443.605754,6.250941,14.953849,66.759915
Lettuce,114,56,107,508.33977,6.209777,17.132215,68.366013
Lettuce,111,57,108,416.285261,6.571244,12.632784,65.41061
Lettuce,119,56,104,529.328506,6.145969,16.902223,47.86283
Lettuce,116,56,104,444.78608,6.790078,19.514284,76.627056
Lettuce,113,53,101,483.780756,6.222407,19.546307,48.489742
Lettuce,112,58,103,593.133448,6.422855,19.816268,62.686948
Lettuce,120,50,101,581.501081,6.461908,12.330002,43.463935
Lettuce,111,60,104,599.829956,6.483783,19.421024,68.078173
Lettuce,120,50,103,553.511071,6.405571,11.621904,62.744287
Lettuce,119,50,110,531.908001,6.291691,19.564168,61.707151
Lettuce,110,59,100,550.450433,6.584147,17.15786,67.033623
Lettuce,119,55,103,527.487402,6.308197,12.355969,65.840521
Lettuce,115,60,106,473.366628,6.391808,18.55907,41.524072
Lettuce,117,58,100,528.177063,6.354042,18.367154,45.62511
Lettuce,118,55,108,411.705307,6.640884,18.08792,79.54751
Lettuce,115,54,105,570.540967,6.659596,15.906258,70.051949
Lettuce,116,57,107,498.775676,6.60952,12.016749,67.816651
Lettuce,118,56,109,578.897537,6.454943,12.319111,42.098117
Lettuce,119,54,104,448.474591,6.271594,19.541493,75.232892
Lettuce,112,53,110,515.216649,6.683664,19.472301,70.247648
Lettuce,119,55,110,534.716123,6.164063,16.296165,74.698186
Lettuce,117,51,106,479.207774,6.181817,16.089583,71.475726
Lettuce,116,60,105,424.708817,6.764081,12.429264,55.411321
Lettuce,118,58,105,467.551236,6.30189,19.279649,52.212975
Lettuce,117,58,110,553.301114,6.516071,19.560416,40.211689
Lettuce,116,57,100,486.73307,6.629249,19.665637,65.636401
Lettuce,110,52,110,515.691677,6.149606,13.971378,41.566753
Lettuce,113,50,102,503.335426,6.595566,10.658466,64.406289
Lettuce,111,60,108,546.591992,6.419714,10.245201,65.059325
Lettuce,120,59,107,455.617598,6.577237,16.568764,48.774283
Lettuce,113,54,102,472.913157,6.749528,11.919391,49.736863
Lettuce,118,51,105,416.237679,6.349368,19.628983,65.516863
Lettuce,119,55,102,451.189126,6.481958,16.118001,69.890413
Lettuce,112,55,100,405.621462,6.637862,18.109657,43.245353
Lettuce,112,60,107,472.30203,6.504648,14.279673,48.078142
Lettuce,118,54,105,527.905974,6.570357,10.424848,65.959192
Lettuce,112,52,102,527.007187,6.1692,11.177566,61.120458
Lettuce,110,59,107,582.294905,6.142364,11.089197,69.652085
Lettuce,114,52,100,426.253304,6.154646,17.737028,79.134775
Lettuce,111,51,107,429.319599,6.369508,15.89345,70.615989
Lettuce,119,54,109,599.917844,6.714033,17.508537,53.10038
Lettuce,115,52,108,443.086606,6.251502,15.998202,58.683521
Lettuce,111,60,109,417.295479,6.164562,11.442102,76.482133
Lettuce,110,55,100,404.35749,6.761343,12.630731,70.98743
Lettuce,120,58,107,561.20222,6.67029,16.495326,67.765382
Lettuce,111,57,101,537.724697,6.532245,14.41516,43.153216
Lettuce,114,50,100,427.766882,6.12685,12.271216,79.476573
Lettuce,120,50,100,488.387163,6.444948,10.329302,59.069834
Lettuce,112,53,100,501.197456,6.2842,10.063853,76.574893
Lettuce,112,50,110,505.51733,6.15271,10.70639,65.230417
Lettuce,112,55,100,471.792655,6.620104,18.608389,56.768086
Lettuce,110,51,101,579.524655,6.653945,13.46685,57.33766
Lettuce,111,54,107,502.53409,6.636695,19.822391,70.819863
Lettuce,112,55,100,441.115082,6.543776,18.017648,47.370184
Lettuce,113,57,102,450.164164,6.145769,17.834198,62.295082
Lettuce,120,51,105,402.913332,6.406483,15.819704,70.152476
Lettuce,110,56,102,549.231048,6.342987,14.302123,42.912811
Lettuce,110,60,104,556.976218,6.453461,11.636009,50.229532
Lettuce,119,56,100,536.139083,6.344098,13.860095,45.364031
Lettuce,116,60,109,584.372291,6.492398,12.357968,65.627934
Lettuce,113,58,106,558.967172,6.545356,16.79874,60.386522
Lettuce,116,55,102,447.420624,6.393179,13.584286,65.774677
Lettuce,110,57,100,555.175803,6.585423,19.720375,67.144586
Lettuce,113,51,103,418.686002,6.191558,10.431796,50.800726
Lettuce,118,60,109,486.943762,6.590954,19.920282,49.901259
Lettuce,120,56,105,515.129871,6.107263,18.624426,69.427645
Lettuce,111,52,103,467.578938,6.69041,13.070786,62.230026
Lettuce,117,55,100,474.590102,6.34471,13.096618,57.383587
Lettuce,120,58,106,519.295701,6.203889,18.161345,42.209653
Lettuce,115,53,100,549.096893,6.272206,13.582053,78.911264
Lettuce,110,53,102,590.925371,6.432077,12.518368,72.920071
Lettuce,114,56,101,455.729206,6.484729,15.435013,71.81323
Lettuce,110,55,108,454.886908,6.231171,16.089975,79.88269
Lettuce,116,60,108,549.115538,6.395789,10.958463,50.070002
Lettuce,120,51,102,542.862914,6.200631,15.35026,42.03062
Lettuce,112,54,108,568.879624,6.407894,12.211999,54.415957
Lettuce,115,56,108,412.905547,6.540491,17.006155,42.456215
Lettuce,111,52,110,533.509247,6.327167,15.132017,46.683559
Lettuce,116,54,109,524.97067,6.416822,16.489906,55.020581
Lettuce,114,52,110,463.804701,6.316807,12.467625,75.261143
Lettuce,114,58,106,448.705658,6.368514,16.5795,46.007337
Lettuce,111,52,106,440.628462,6.610174,10.941747,71.95926
Lettuce,117,57,102,542.464115,6.48274,14.214342,57.990629
Lettuce,118,55,105,406.188933,6.727697,17.882126,48.950669
Lettuce,111,56,100,457.063278,6.745093,17.930755,52.361514
Lettuce,119,55,102,513.938347,6.519728,13.743357,67.718362
Lettuce,117,54,108,534.908165,6.501833,15.626301,42.944352
Lettuce,116,55,104,474.381229,6.429072,13.423709,57.624008
Lettuce,118,50,107,437.147752,6.464582,11.468628,69.098248
Lettuce,120,53,100,468.508264,6.318283,15.782403,63.302101
Lettuce,111,58,104,511.557039,6.775663,11.482382,52.946568
Lettuce,119,55,102,408.799716,6.525544,19.690885,65.603344
Lettuce,119,55,108,498.298466,6.2387,12.703669,61.814105
Lettuce,115,58,110,540.43425,6.332553,13.501837,70.652447
Lettuce,115,57,108,460.301105,6.214558,12.525833,74.310356
Lettuce,118,59,106,510.994616,6.529395,15.02616,70.515107
Lettuce,120,59,104,547.243915,6.613204,14.103488,45.803873
Lettuce,119,55,104,501.2081,6.311949,14.139695,64.950905
Lettuce,119,60,102,495.907595,6.650653,19.920712,60.621942
Lettuce,116,54,105,462.951575,6.519401,15.080558,62.865703
Lettuce,112,60,109,471.623971,6.445899,17.214548,61.369313
Lettuce,111,50,102,412.772402,6.355681,16.33777,58.277043
Lettuce,118,59,109,523.474683,6.281943,11.797815,73.883836
Lettuce,115,55,103,508.230686,6.739957,10.450464,66.915096
Lettuce,114,60,104,435.35924,6.45478,18.281919,59.29582
Lettuce,114,56,103,425.302188,6.69112,11.151495,76.373941
Lettuce,118,60,104,523.827978,6.454239,19.363781,45.633406
Bok choy,123,67,136,496.65392,6.735309,18.461804,68.400208
Bok choy,123,63,133,519.128924,6.585308,16.853953,51.557067
Bok choy,122,61,134,583.970986,6.414075,16.693926,59.111833
Bok choy,120,66,139,455.093357,6.706745,18.907277,53.760165
Bok choy,127,64,130,528.554859,6.623625,19.762289,63.685752
Bok choy,125,68,136,436.113556,6.492871,15.703983,42.349389
Bok choy,126,70,138,423.538095,6.595803,18.197115,45.132145
Bok choy,129,70,136,569.782218,6.425355,17.830217,62.660349
Bok choy,127,70,130,423.293855,6.668281,17.228399,52.220637
Bok choy,127,68,139,557.007205,6.527497,15.216591,41.052762
Bok choy,129,66,137,467.063857,6.537429,19.900861,68.738582
Bok choy,122,63,131,422.686332,6.521739,15.305862,48.747106
Bok choy,124,62,138,437.415225,6.449799,15.728887,58.823919
Bok choy,124,61,131,444.136416,6.82408,17.670518,43.523799
Bok choy,130,63,133,527.044669,6.506669,18.170582,66.614339
Bok choy,125,63,133,420.91672,6.895211,16.322282,45.680812
Bok choy,127,68,136,479.445297,6.668814,19.777849,61.449964
Bok choy,123,66,132,503.177742,6.468448,19.782958,54.209798
Bok choy,123,70,133,476.529564,6.514782,15.060326,54.793029
Bok choy,128,66,136,454.642124,6.695234,17.798967,50.508138
Bok choy,120,63,139,573.949739,6.863235,17.59312,54.626094
Bok choy,126,70,131,580.974666,6.606964,19.637338,49.748862
Bok choy,127,69,139,561.863886,6.806155,18.784264,67.486417
Bok choy,122,62,139,436.735767,6.40642,16.104109,47.030791
Bok choy,120,60,130,587.668655,6.504573,16.395769,53.631914
Bok choy,123,67,132,528.080492,6.417859,15.778046,48.768904
Bok choy,127,62,138,423.984139,6.592346,16.787505,68.272066
Bok choy,120,66,133,590.49884,6.79327,15.560442,59.417458
Bok choy,122,64,134,546.353467,6.751628,17.255373,53.16558
Bok choy,128,66,139,447.968799,6.508347,17.962449,45.857919
Bok choy,123,64,136,577.297834,6.851666,15.474588,65.982772
Bok choy,120,62,132,449.74979,6.542906,18.495712,51.338731
Bok choy,128,60,136,480.265735,6.826486,19.774264,49.511987
Bok choy,129,66,138,555.578611,6.781283,16.368128,50.043002
Bok choy,120,67,135,505.780595,6.863116,16.255253,41.944721
Bok choy,122,67,137,441.552396,6.447286,19.133337,49.819697
Bok choy,121,64,140,415.24889,6.460529,16.274237,56.728731
Bok choy,125,65,133,551.770728,6.671013,18.215492,64.924873
Bok choy,127,66,135,493.011035,6.823878,15.118297,49.838371
Bok choy,125,70,135,444.599357,6.577722,17.678696,64.426504
Bok choy,124,61,131,558.30318,6.407051,15.730297,67.038275
Bok choy,122,62,132,486.723725,6.888804,16.132552,47.018875
Bok choy,120,60,137,529.153131,6.858967,18.593282,43.473238
Bok choy,120,68,136,538.566457,6.806341,15.980178,62.781803
Bok choy,127,63,131,547.964167,6.659822,16.937375,47.146803
Bok choy,124,61,139,428.169692,6.454159,15.913484,47.346807
Bok choy,128,62,135,594.997397,6.685852,18.541351,61.616826
Bok choy,128,63,133,550.763652,6.878746,16.671025,58.026973
Bok choy,123,62,139,573.423261,6.482986,18.580946,61.661044
Bok choy,124,66,135,575.421033,6.846073,19.782298,67.893931
Bok choy,124,69,140,592.765841,6.810056,17.736745,66.774624
Bok choy,129,67,137,504.823339,6.868633,19.311047,45.258109
Bok choy,123,65,140,487.556509,6.833341,19.358243,58.058936
Bok choy,128,66,132,493.358213,6.816618,18.752289,46.678755
Bok choy,126,68,138,454.484931,6.482934,16.145391,63.422378
Bok choy,120,69,137,421.874804,6.640394,15.506116,67.598647
Bok choy,127,62,133,410.866165,6.733963,19.664315,60.73766
Bok choy,121,63,132,481.163533,6.530899,15.856459,41.66787
Bok choy,130,68,139,435.631838,6.542375,19.154812,48.494016
Bok choy,128,66,130,466.037547,6.753589,16.731002,49.848902
Bok choy,122,66,135,442.32099,6.623943,19.503836,61.53128
Bok choy,130,65,130,545.332401,6.433967,15.218797,67.546938
Bok choy,126,64,139,474.979919,6.873174,17.174893,69.437592
Bok choy,125,60,130,565.942179,6.817859,17.257357,48.747989
Bok choy,123,62,138,466.956431,6.88219,16.668104,48.140983
Bok choy,127,65,132,565.341956,6.625447,15.398962,55.327777
Bok choy,124,70,135,454.833328,6.613156,18.674647,57.025226
Bok choy,127,64,138,422.764554,6.585712,18.113234,65.22445
Bok choy,127,62,132,446.108764,6.53821,19.586506,51.690892
Bok choy,127,62,130,502.519385,6.878071,16.183721,44.620942
Bok choy,120,60,136,535.185003,6.573665,19.420416,47.204066
Bok choy,125,69,140,448.508549,6.532424,17.618562,66.898934
Bok choy,127,67,139,444.29919,6.459869,16.309845,67.535968
Bok choy,130,63,133,457.10377,6.893099,16.238147,43.005501
Bok choy,125,70,138,571.47878,6.515543,17.644909,63.238531
Bok choy,126,62,132,483.633017,6.656599,15.525415,45.35289
Bok choy,122,66,136,432.914155,6.673906,18.560954,66.212652
Bok choy,124,67,131,554.017602,6.439915,18.227179,48.581586
Bok choy,122,61,135,500.952245,6.517231,17.025699,41.758803
Bok choy,124,62,139,466.801756,6.784637,17.657456,50.334267
Bok choy,124,60,136,433.155412,6.638298,18.712205,56.217012
Bok choy,129,63,136,460.549138,6.566021,19.711262,50.864065
Bok choy,130,70,140,462.824595,6.751209,18.582177,67.202346
Bok choy,125,68,131,480.05291,6.574633,17.429649,40.762687
Bok choy,127,60,135,527.808784,6.610992,16.120351,43.815891
Bok choy,124,60,132,476.566053,6.585161,18.224303,62.174114
Bok choy,126,67,130,568.433993,6.664436,16.568571,59.751654
Bok choy,126,68,132,472.710422,6.667029,18.298081,53.763999
Bok choy,121,70,134,410.817055,6.838083,19.746851,61.686964
Bok choy,121,66,135,405.456146,6.420711,16.707491,46.414925
Bok choy,123,62,136,423.58616,6.422905,16.127892,67.669962
Bok choy,130,67,134,498.079474,6.617766,19.348653,48.038073
Bok choy,129,70,140,532.202102,6.400714,18.788997,57.773414
Bok choy,120,60,134,565.5539,6.571536,15.22333,52.25669
Bok choy,120,67,133,411.868319,6.445867,15.766635,47.887938
Bok choy,126,64,135,443.112724,6.753104,18.261285,49.583968
Bok choy,122,68,138,424.710347,6.553408,15.12076,52.609842
Bok choy,129,60,133,428.618236,6.805078,16.460748,41.23897
Bok choy,130,67,132,409.386053,6.622511,16.177839,47.011665
Bok choy,130,65,131,432.7643,6.626204,18.879246,52.231639
Bok choy,128,66,132,454.176887,6.765792,18.972359,62.63708
Bok choy,126,69,132,473.123919,6.636477,18.528101,54.826331
Bok choy,128,67,132,457.134743,6.766874,19.888502,59.576263
Bok choy,121,61,136,545.750095,6.875491,18.588708,51.773392
Bok choy,129,68,130,410.423039,6.61699,19.741757,65.225211
Bok choy,129,63,132,577.915929,6.694962,15.996879,68.277854
Bok choy,126,60,132,460.894468,6.897579,16.241671,43.267428
Bok choy,127,61,132,597.204285,6.690743,15.950307,66.151295
Bok choy,123,60,131,500.510617,6.763173,16.066785,68.344614
Bok choy,128,70,140,550.17976,6.540008,17.47829,51.444532
Bok choy,120,67,132,568.816786,6.878434,19.846362,66.906832
Bok choy,121,61,130,571.136882,6.670574,16.697611,61.135828
Bok choy,130,69,133,452.930679,6.807561,18.849418,56.198933
Bok choy,123,69,135,595.931443,6.87839,19.188856,46.702708
Bok choy,127,70,139,549.507207,6.455391,15.072292,43.568333
Bok choy,122,60,138,476.255425,6.538705,18.036243,51.441328
Bok choy,120,61,139,562.739394,6.40829,16.148591,66.829785
Bok choy,125,65,130,438.345342,6.650095,16.954293,47.071262
Bok choy,124,65,140,430.671329,6.766334,18.899034,57.44878
Bok choy,120,70,133,592.044152,6.609194,18.59625,68.498111
Bok choy,121,65,139,474.590899,6.857686,18.259585,44.951311
Bok choy,124,69,138,452.712218,6.494352,17.089111,49.151694
Bok choy,124,63,140,450.993846,6.400831,15.322205,63.083208
Bok choy,129,65,134,596.805961,6.886739,15.611365,55.626649
Bok choy,127,66,131,522.75219,6.594791,19.606611,57.940534
Bok choy,130,63,138,528.468806,6.761867,16.733317,60.722686
Bok choy,122,64,134,554.420713,6.77543,15.836208,69.209591
Bok choy,124,70,133,568.877403,6.813201,18.958194,45.803972
Bok choy,122,70,138,480.180803,6.776126,17.740415,54.195388
Bok choy,124,67,130,445.043211,6.824295,16.667808,50.899478
Bok choy,128,64,135,438.305511,6.614106,19.233197,56.447727
Bok choy,122,65,133,504.299131,6.479651,18.727143,67.911798
Bok choy,120,64,131,512.21622,6.46614,18.583932,63.814574
Bok choy,130,63,137,420.605196,6.777702,17.3057,59.334948
Bok choy,126,70,133,538.932399,6.865711,19.550711,54.746159
Bok choy,126,68,136,553.867727,6.784993,18.334832,48.558126
Bok choy,121,61,132,573.475618,6.795861,19.424415,53.512786
Bok choy,130,67,131,520.689136,6.807433,18.257843,53.673956
Bok choy,129,62,139,419.325179,6.765185,18.266516,55.040907
Bok choy,121,65,137,505.089038,6.839107,15.862259,61.320424
Bok choy,128,61,135,461.887493,6.47918,19.628764,51.982636
Bok choy,128,62,130,412.5612,6.566407,16.427717,57.766304
Bok choy,130,70,131,423.007608,6.530363,17.620302,40.426261
Bok choy,125,69,130,505.315287,6.895847,17.879453,53.724359
Bok choy,126,60,130,461.141355,6.467263,15.207939,55.580661
Bok choy,130,62,133,470.325671,6.457779,16.596998,58.173463
Bok choy,128,65,139,420.494901,6.833001,15.645613,46.690612
Bok choy,125,64,133,574.8811,6.67553,19.480343,48.772613
